timestamp,request_rate,avg_response_latency,p95_response_latency,error_rate,active_requests,cpu_usage_pct,memory_usage_mb
2026-08-23 19:42:16,11.387,0.0522,0.0795,0.0,2.0,21.47,66.94
2026-08-23 19:42:21,16.417,0.0427,0.0639,0.0,2.0,9.18,70.77
2026-08-23 19:42:26,9.516,0.0595,0.0889,0.0,0.0,15.38,70.33
2026-08-23 19:42:31,12.456,0.0316,0.0451,0.0,5.0,10.97,68.54
2026-08-23 19:42:36,20.661,0.0519,0.0766,0.0,3.0,14.48,70.42
2026-08-23 19:42:41,20.75,0.0389,0.0632,0.0,3.0,15.0,72.37
2026-08-23 19:42:46,19.489,0.0622,0.0943,0.0,2.0,21.84,66.91
2026-08-23 19:42:51,14.616,0.0649,0.1017,0.0,5.0,14.82,66.2
2026-08-23 19:42:56,17.833,0.0373,0.0579,0.0,2.0,14.76,66.85
2026-08-23 19:43:01,17.987,0.0395,0.0691,0.0,2.0,18.02,65.3
2026-08-23 19:43:06,13.946,0.0536,0.0944,0.0,2.0,14.84,69.18
2026-08-23 19:43:11,23.262,0.0411,0.0657,0.0,0.0,20.49,64.78
2026-08-23 19:43:16,21.071,0.0445,0.0682,0.0,3.0,17.01,70.53
2026-08-23 19:43:21,17.227,0.0453,0.0653,0.0,4.0,17.49,66.66
2026-08-23 19:43:26,18.094,0.0258,0.046,0.0,1.0,9.4,70.72
2026-08-23 19:43:31,18.729,0.0449,0.0639,0.0,4.0,20.96,62.89
2026-08-23 19:43:36,10.854,0.0381,0.0579,0.0,3.0,13.03,67.23
2026-08-23 19:43:41,17.135,0.0401,0.0609,0.0,2.0,14.97,65.41
2026-08-23 19:43:46,15.613,0.0594,0.0908,0.0,5.0,13.04,70.71
2026-08-23 19:43:51,14.494,0.0324,0.0475,0.0,3.0,11.93,71.36
2026-08-23 19:43:56,17.016,0.0531,0.091,0.0,2.0,11.39,63.31
2026-08-23 19:44:01,24.292,0.0422,0.0612,0.0,4.0,15.31,69.73
2026-08-23 19:44:06,20.243,0.0422,0.0698,0.0,2.0,9.09,70.14
2026-08-23 19:44:11,16.001,0.0529,0.0767,0.0,2.0,14.27,68.65
2026-08-23 19:44:16,20.004,0.0484,0.0691,0.0,3.0,18.17,69.18
2026-08-23 19:44:21,22.898,0.0507,0.0894,0.0,5.0,16.9,69.03
2026-08-23 19:44:26,21.236,0.0547,0.0807,0.0,2.0,16.3,69.74
2026-08-23 19:44:31,18.209,0.0417,0.0721,0.0,2.0,12.31,65.82
2026-08-23 19:44:36,15.736,0.0389,0.0629,0.0,2.0,10.24,70.4
2026-08-23 19:44:41,20.444,0.0341,0.0489,0.0,4.0,18.13,68.42
2026-08-23 19:44:46,19.377,0.0367,0.0655,0.0,4.0,13.65,68.3
2026-08-23 19:44:51,21.133,0.0745,0.1116,0.0,1.0,14.75,69.13
2026-08-23 19:44:56,20.223,0.0574,0.1002,0.0,1.0,14.41,65.46
2026-08-23 19:45:01,21.673,0.0315,0.0462,0.0,1.0,17.02,64.89
2026-08-23 19:45:06,16.127,0.0318,0.0553,0.0,0.0,20.53,67.76
2026-08-23 19:45:11,22.611,0.0498,0.07,0.0,5.0,19.39,71.09
2026-08-23 19:45:16,18.692,0.0505,0.081,0.0,0.0,8.0,65.63
2026-08-23 19:45:21,25.263,0.0505,0.0862,0.0,3.0,14.07,68.35
2026-08-23 19:45:26,15.588,0.0425,0.0753,0.0,4.0,10.96,66.57
2026-08-23 19:45:31,24.076,0.0437,0.0772,0.0,3.0,17.82,66.3
2026-08-23 19:45:36,18.693,0.0483,0.0834,0.0,1.0,15.01,69.0
2026-08-23 19:45:41,15.72,0.0459,0.0805,0.0,3.0,16.82,69.52
2026-08-23 19:45:46,16.306,0.0228,0.0337,0.0,2.0,13.82,66.42
2026-08-23 19:45:51,16.879,0.0427,0.0646,0.0,2.0,11.88,70.77
2026-08-23 19:45:56,19.485,0.0365,0.0553,0.0,1.0,12.4,68.85
2026-08-23 19:46:01,19.83,0.0468,0.0725,0.0,2.0,10.4,67.52
2026-08-23 19:46:06,15.992,0.0749,0.1166,0.0,3.0,11.21,68.7
2026-08-23 19:46:11,17.915,0.0487,0.0787,0.0,3.0,10.58,72.07
2026-08-23 19:46:16,25.498,0.0419,0.0613,0.0,3.0,11.89,69.51
2026-08-23 19:46:21,24.046,0.0542,0.0909,0.0,1.0,11.72,66.6
2026-08-23 19:46:26,19.527,0.0498,0.0731,0.0,5.0,16.18,67.96
2026-08-23 19:46:31,18.133,0.0492,0.075,0.0,3.0,16.06,68.26
2026-08-23 19:46:36,18.42,0.0511,0.0818,0.0,2.0,16.18,69.33
2026-08-23 19:46:41,20.147,0.0656,0.1127,0.0,2.0,18.52,68.48
2026-08-23 19:46:46,14.42,0.0337,0.0571,0.0,5.0,14.76,71.79
2026-08-23 19:46:51,17.099,0.0497,0.0825,0.0,3.0,12.66,67.55
2026-08-23 19:46:56,12.16,0.0357,0.0523,0.0,4.0,21.63,64.54
2026-08-23 19:47:01,19.397,0.0506,0.0818,0.0,3.0,17.72,68.43
2026-08-23 19:47:06,20.265,0.0358,0.0514,0.0,5.0,15.46,67.12
2026-08-23 19:47:11,16.309,0.0408,0.0633,0.0,2.0,15.25,64.99
2026-08-23 19:47:16,23.509,0.042,0.0658,0.0,7.0,15.87,66.59
2026-08-23 19:47:21,13.71,0.0548,0.0775,0.0,4.0,14.39,67.28
2026-08-23 19:47:26,12.875,0.0542,0.0818,0.0,1.0,15.38,70.28
2026-08-23 19:47:31,18.786,0.0325,0.058,0.0,1.0,16.5,65.03
2026-08-23 19:47:36,21.665,0.0455,0.0811,0.0,2.0,12.82,68.7
2026-08-23 19:47:41,23.894,0.0379,0.0584,0.0,2.0,10.1,72.44
2026-08-23 19:47:46,16.394,0.0324,0.0459,0.0,3.0,8.77,67.65
2026-08-23 19:47:51,21.775,0.0428,0.063,0.0,3.0,17.66,67.59
2026-08-23 19:47:56,17.865,0.0419,0.0653,0.0,2.0,10.25,69.44
2026-08-23 19:48:01,17.396,0.0693,0.1232,0.0,3.0,16.4,69.04
2026-08-23 19:48:06,21.093,0.0493,0.0718,0.0,3.0,11.54,70.84
2026-08-23 19:48:11,20.283,0.0312,0.0532,0.0,2.0,11.59,67.67
2026-08-23 19:48:16,12.483,0.0394,0.0568,0.0,4.0,12.85,69.4
2026-08-23 19:48:21,23.168,0.0552,0.099,0.0,2.0,15.58,69.44
2026-08-23 19:48:26,22.83,0.0659,0.1023,0.0,6.0,11.13,67.33
2026-08-23 19:48:31,15.811,0.0291,0.0498,0.0,8.0,13.15,67.77
2026-08-23 19:48:36,19.385,0.0262,0.0403,0.0,2.0,14.92,67.98
2026-08-23 19:48:41,19.729,0.0637,0.1052,0.0,5.0,11.37,65.52
2026-08-23 19:48:46,18.912,0.0489,0.0722,0.0,2.0,19.28,67.22
2026-08-23 19:48:51,16.074,0.0363,0.053,0.0,5.0,9.83,70.99
2026-08-23 19:48:56,15.649,0.0503,0.0894,0.0,3.0,14.35,70.08
2026-08-23 19:49:01,17.911,0.0186,0.0329,0.0,2.0,18.82,66.84
2026-08-23 19:49:06,22.105,0.045,0.079,0.0,3.0,11.03,67.97
2026-08-23 19:49:11,19.903,0.0483,0.0797,0.0,1.0,14.67,69.94
2026-08-23 19:49:16,16.703,0.0542,0.0935,0.0,3.0,15.4,68.89
2026-08-23 19:49:21,20.701,0.0349,0.0498,0.0,0.0,12.58,69.6
2026-08-23 19:49:26,8.03,0.0459,0.0703,0.0,1.0,14.77,69.07
2026-08-23 19:49:31,22.021,0.0357,0.0545,0.0,2.0,16.68,68.43
2026-08-23 19:49:36,11.911,0.0476,0.0787,0.0,2.0,13.6,67.67
2026-08-23 19:49:41,16.731,0.036,0.0556,0.0,0.0,17.29,65.61
2026-08-23 19:49:46,14.081,0.0409,0.0597,0.0,0.0,16.18,69.38
2026-08-23 19:49:51,13.469,0.035,0.0574,0.0,3.0,13.25,67.56
2026-08-23 19:49:56,22.063,0.0515,0.0889,0.0,3.0,18.38,64.7
2026-08-23 19:50:01,16.363,0.0536,0.0832,0.0,1.0,12.78,66.91
2026-08-23 19:50:06,19.213,0.0427,0.062,0.0,3.0,17.57,69.7
2026-08-23 19:50:11,17.836,0.0454,0.0671,0.0,5.0,12.83,64.17
2026-08-23 19:50:16,19.67,0.0305,0.0456,0.0,4.0,14.05,65.94
2026-08-23 19:50:21,18.269,0.042,0.0638,0.0,0.0,14.51,68.27
2026-08-23 19:50:26,13.51,0.0445,0.0737,0.0,1.0,16.02,70.81
2026-08-23 19:50:31,21.487,0.0712,0.1168,0.0,3.0,7.76,70.0
2026-08-23 19:50:36,16.272,0.0339,0.0569,0.0,3.0,16.37,71.0
2026-08-23 19:50:41,12.552,0.0596,0.0921,0.0,2.0,14.69,68.42
2026-08-23 19:50:46,16.502,0.055,0.0951,0.0,7.0,15.86,67.58
2026-08-23 19:50:51,23.253,0.0478,0.0708,0.0,1.0,16.51,69.69
2026-08-23 19:50:56,20.976,0.0626,0.0994,0.0,4.0,16.18,66.2
2026-08-23 19:51:01,16.78,0.0487,0.0838,0.0,2.0,8.98,66.05
2026-08-23 19:51:06,16.778,0.0489,0.072,0.0,3.0,11.82,65.69
2026-08-23 19:51:11,16.874,0.0445,0.0642,0.0,1.0,16.0,70.18
2026-08-23 19:51:16,25.269,0.0572,0.1004,0.0,6.0,15.6,66.33
2026-08-23 19:51:21,19.337,0.056,0.086,0.0,5.0,12.63,70.0
2026-08-23 19:51:26,19.505,0.0387,0.0648,0.0,2.0,17.21,68.3
2026-08-23 19:51:31,21.606,0.0318,0.0449,0.0,4.0,14.23,70.2
2026-08-23 19:51:36,18.836,0.043,0.072,0.0,0.0,17.66,65.79
2026-08-23 19:51:41,17.093,0.037,0.0565,0.0,3.0,18.63,66.75
2026-08-23 19:51:46,17.313,0.0444,0.0631,0.0,2.0,15.83,68.91
2026-08-23 19:51:51,17.749,0.0574,0.0943,0.0,4.0,16.67,67.14
2026-08-23 19:51:56,17.87,0.0404,0.0605,0.0,2.0,13.17,63.01
2026-08-23 19:52:01,20.547,0.0446,0.0693,0.0,3.0,17.68,65.26
2026-08-23 19:52:06,18.182,0.0456,0.0653,0.0,6.0,15.65,65.77
2026-08-23 19:52:11,20.564,0.0535,0.078,0.0,2.0,14.12,65.92
2026-08-23 19:52:16,17.717,0.0225,0.0342,0.0,3.0,11.34,69.36
2026-08-23 19:52:21,18.275,0.0389,0.0559,0.0,2.0,13.54,68.67
2026-08-23 19:52:26,11.006,0.0471,0.0831,0.0,5.0,11.67,68.32
2026-08-23 19:52:31,21.207,0.057,0.0799,0.0,3.0,17.28,72.02
2026-08-23 19:52:36,19.213,0.0401,0.0639,0.0,3.0,18.66,70.35
2026-08-23 19:52:41,125.74,0.0262,0.038,0.0,30.0,81.92,242.83
2026-08-23 19:52:46,93.654,0.0512,0.078,0.0,41.0,85.54,233.41
2026-08-23 19:52:51,149.759,0.0386,0.0684,0.0,53.0,70.91,227.27
2026-08-23 19:52:56,146.222,0.0331,0.0485,0.0,62.0,81.45,211.9
2026-08-23 19:53:01,157.551,0.0388,0.0692,0.0,59.0,79.14,160.72
2026-08-23 19:53:06,108.065,0.0432,0.064,0.0,59.0,84.73,235.89
2026-08-23 19:53:11,122.94,0.039,0.0661,0.0,33.0,66.47,238.94
2026-08-23 19:53:16,140.243,0.0229,0.0371,0.0,46.0,77.09,208.64
2026-08-23 19:53:21,95.829,0.054,0.0947,0.0,49.0,68.0,234.27
2026-08-23 19:53:26,125.246,0.0577,0.0936,0.0,48.0,62.57,189.42
2026-08-23 19:53:31,157.634,0.0515,0.0831,0.0,57.0,84.09,178.46
2026-08-23 19:53:36,133.922,0.0336,0.0497,0.0,53.0,81.12,216.75
2026-08-23 19:53:41,164.793,0.043,0.063,0.0,29.0,90.2,224.13
2026-08-23 19:53:46,125.883,0.0449,0.0794,0.0,45.0,86.9,189.03
2026-08-23 19:53:51,164.149,0.051,0.0781,0.0,28.0,70.05,213.53
2026-08-23 19:53:56,164.11,0.0517,0.08,0.0,33.0,67.01,204.21
2026-08-23 19:54:01,130.539,0.0377,0.0642,0.0,48.0,73.79,199.5
2026-08-23 19:54:06,98.603,0.0458,0.0704,0.0,43.0,81.26,188.62
2026-08-23 19:54:11,135.264,0.0496,0.0883,0.0,36.0,70.71,151.82
2026-08-23 19:54:16,110.341,0.0596,0.101,0.0,56.0,69.29,223.41
2026-08-23 19:54:21,164.202,0.052,0.0853,0.0,59.0,79.21,176.58
2026-08-23 19:54:26,106.214,0.0529,0.0927,0.0,32.0,79.0,183.3
2026-08-23 19:54:31,157.992,0.0458,0.0651,0.0,42.0,64.26,182.93
2026-08-23 19:54:36,95.178,0.0591,0.0888,0.0,60.0,72.53,215.72
2026-08-23 19:54:41,131.277,0.0491,0.0779,0.0,48.0,74.77,150.05
2026-08-23 19:54:46,146.928,0.0364,0.0542,0.0,51.0,73.98,188.95
2026-08-23 19:54:51,125.815,0.059,0.1002,0.0,34.0,67.59,225.91
2026-08-23 19:54:56,112.007,0.052,0.0919,0.0,40.0,75.16,160.75
2026-08-23 19:55:01,107.109,0.0406,0.0637,0.0,29.0,77.35,224.2
2026-08-23 19:55:06,102.005,0.0402,0.0618,0.0,53.0,79.51,183.99
2026-08-23 19:55:11,140.408,0.048,0.0856,0.0,35.0,65.51,233.59
2026-08-23 19:55:16,111.558,0.0496,0.0783,0.0,54.0,77.55,198.9
2026-08-23 19:55:21,171.824,0.047,0.075,0.0,50.0,63.16,243.13
2026-08-23 19:55:26,148.652,0.0481,0.0741,0.0,38.0,66.63,180.26
2026-08-23 19:55:31,157.912,0.062,0.1094,0.0,47.0,78.5,184.86
2026-08-23 19:55:36,136.111,0.0557,0.0907,0.0,39.0,89.76,179.52
2026-08-23 19:55:41,122.716,0.0469,0.08,0.0,29.0,78.37,186.53
2026-08-23 19:55:46,160.642,0.0544,0.0938,0.0,43.0,87.36,188.65
2026-08-23 19:55:51,146.987,0.0347,0.0533,0.0,43.0,71.02,173.32
2026-08-23 19:55:56,105.915,0.049,0.0771,0.0,60.0,95.08,170.24
2026-08-23 19:56:01,138.869,0.0631,0.1097,0.0,38.0,71.26,208.71
2026-08-23 19:56:06,157.63,0.0428,0.0662,0.0,38.0,93.2,190.87
2026-08-23 19:56:11,118.518,0.0365,0.0627,0.0,49.0,81.15,219.48
2026-08-23 19:56:16,113.84,0.0385,0.0684,0.0,36.0,73.42,157.02
2026-08-23 19:56:21,108.373,0.0341,0.0562,0.0,39.0,80.5,158.01
2026-08-23 19:56:26,102.846,0.0372,0.063,0.0,44.0,71.48,165.02
2026-08-23 19:56:31,122.765,0.0413,0.0711,0.0,41.0,84.58,163.36
2026-08-23 19:56:36,128.111,0.0309,0.0538,0.0,44.0,81.87,162.41
2026-08-23 19:56:41,150.817,0.0452,0.0704,0.0,32.0,84.38,172.55
2026-08-23 19:56:46,105.516,0.054,0.0767,0.058,57.0,87.93,210.78
2026-08-23 19:56:51,143.345,0.0359,0.0561,0.0,34.0,71.18,155.3
2026-08-23 19:56:56,102.313,0.0602,0.1005,0.0,55.0,83.86,169.07
2026-08-23 19:57:01,123.786,0.0501,0.0792,0.0,30.0,68.22,221.43
2026-08-23 19:57:06,150.463,0.0553,0.094,0.0,34.0,64.22,153.34
2026-08-23 19:57:11,129.817,0.0384,0.0593,0.0,55.0,79.76,151.18
2026-08-23 19:57:16,101.616,0.0535,0.0886,0.0,44.0,70.0,224.31
2026-08-23 19:57:21,131.318,0.0341,0.0503,0.0,47.0,88.55,176.18
2026-08-23 19:57:26,149.105,0.0539,0.0916,0.0,53.0,83.18,181.91
2026-08-23 19:57:31,108.23,0.0467,0.0756,0.0,36.0,73.75,182.17
2026-08-23 19:57:36,117.591,0.0505,0.0749,0.0,37.0,83.06,179.17
2026-08-23 19:57:41,9.252,0.0332,0.0504,0.0,4.0,16.46,68.91
2026-08-23 19:57:46,26.018,0.036,0.0613,0.0,1.0,16.31,69.18
2026-08-23 19:57:51,13.136,0.051,0.0812,0.0,1.0,14.1,67.18
2026-08-23 19:57:56,12.241,0.0355,0.0528,0.0,3.0,9.3,63.33
2026-08-23 19:58:01,21.579,0.0496,0.0887,0.0,4.0,14.29,66.82
2026-08-23 19:58:06,26.539,0.0313,0.0528,0.0,2.0,15.99,66.22
2026-08-23 19:58:11,22.845,0.0535,0.0954,0.0,2.0,17.43,68.62
2026-08-23 19:58:16,19.974,0.0327,0.0513,0.0,4.0,20.26,68.44
2026-08-23 19:58:21,20.082,0.0505,0.0803,0.0,2.0,18.36,67.46
2026-08-23 19:58:26,20.987,0.0513,0.0902,0.0,1.0,15.49,71.51
2026-08-23 19:58:31,20.656,0.038,0.0612,0.0,3.0,14.14,66.72
2026-08-23 19:58:36,18.984,0.0508,0.0855,0.0,0.0,12.77,63.55
2026-08-23 19:58:41,18.365,0.0476,0.0714,0.0,1.0,19.07,68.24
2026-08-23 19:58:46,17.781,0.0396,0.0625,0.0,3.0,15.5,70.38
2026-08-23 19:58:51,15.361,0.0349,0.0506,0.0,3.0,16.89,68.57
2026-08-23 19:58:56,17.018,0.0254,0.0376,0.0,2.0,13.23,67.29
2026-08-23 19:59:01,12.075,0.0485,0.0679,0.0,0.0,11.28,68.48
2026-08-23 19:59:06,17.656,0.0294,0.0416,0.0,4.0,13.8,71.68
2026-08-23 19:59:11,14.54,0.046,0.0823,0.0,1.0,14.09,66.25
2026-08-23 19:59:16,14.137,0.0424,0.0634,0.0,3.0,15.58,68.06
2026-08-23 19:59:21,18.63,0.0518,0.0862,0.0,1.0,12.79,69.34
2026-08-23 19:59:26,22.872,0.042,0.0729,0.0,3.0,15.07,68.51
2026-08-23 19:59:31,21.214,0.0417,0.0676,0.0,4.0,18.53,67.5
2026-08-23 19:59:36,12.503,0.0523,0.0765,0.0,2.0,9.98,67.15
2026-08-23 19:59:41,14.536,0.0484,0.0818,0.0,2.0,8.65,67.43
2026-08-23 19:59:46,21.293,0.0482,0.079,0.0,0.0,18.74,69.06
2026-08-23 19:59:51,14.561,0.0497,0.0841,0.0,3.0,10.61,68.95
2026-08-23 19:59:56,17.214,0.0296,0.0506,0.0,2.0,13.86,72.19
2026-08-23 20:00:01,19.925,0.0526,0.0941,0.0,3.0,16.83,64.93
2026-08-23 20:00:06,14.611,0.0511,0.0833,0.0,2.0,14.82,71.52
2026-08-23 20:00:11,18.369,0.0348,0.0535,0.0,6.0,14.78,67.59
2026-08-23 20:00:16,13.331,0.0426,0.0706,0.0,3.0,15.22,67.82
2026-08-23 20:00:21,15.895,0.0446,0.0637,0.0,1.0,22.56,69.72
2026-08-23 20:00:26,19.119,0.0437,0.0768,0.0,2.0,20.34,69.7
2026-08-23 20:00:31,12.425,0.0483,0.07,0.0,3.0,12.92,70.31
2026-08-23 20:00:36,19.542,0.0593,0.0908,0.0,5.0,18.15,70.75
2026-08-23 20:00:41,17.931,0.0558,0.0964,0.0,4.0,16.52,67.92
2026-08-23 20:00:46,19.934,0.0319,0.0522,0.0,1.0,14.94,70.78
2026-08-23 20:00:51,18.784,0.0512,0.0798,0.0,0.0,12.28,66.74
2026-08-23 20:00:56,22.774,0.0583,0.0926,0.0,7.0,16.35,67.39
2026-08-23 20:01:01,18.438,0.0489,0.0851,0.0,4.0,14.08,67.64
2026-08-23 20:01:06,16.497,0.0559,0.0859,0.0,1.0,13.86,66.95
2026-08-23 20:01:11,18.428,0.0651,0.1138,0.0,1.0,12.7,68.12
2026-08-23 20:01:16,19.902,0.0552,0.0793,0.0,5.0,18.0,69.79
2026-08-23 20:01:21,18.171,0.0475,0.0812,0.0,7.0,12.7,69.3
2026-08-23 20:01:26,18.142,0.0555,0.0964,0.0,2.0,12.72,66.77
2026-08-23 20:01:31,15.543,0.0464,0.0684,0.0,4.0,17.33,66.61
2026-08-23 20:01:36,15.68,0.0452,0.0711,0.0,2.0,14.57,66.29
2026-08-23 20:01:41,13.091,0.0415,0.0608,0.0,1.0,14.65,68.18
2026-08-23 20:01:46,24.124,0.0606,0.102,0.0,5.0,18.1,64.84
2026-08-23 20:01:51,13.646,0.0368,0.0594,0.0,6.0,18.94,66.22
2026-08-23 20:01:56,15.575,0.0603,0.0998,0.0,1.0,8.62,67.08
2026-08-23 20:02:01,15.486,0.05,0.0739,0.0,2.0,14.61,70.11
2026-08-23 20:02:06,21.132,0.031,0.046,0.0,0.0,10.77,67.74
2026-08-23 20:02:11,16.968,0.0487,0.069,0.0,2.0,13.84,70.01
2026-08-23 20:02:16,22.367,0.024,0.0367,0.0,4.0,14.98,68.38
2026-08-23 20:02:21,15.643,0.0513,0.0832,0.0,2.0,13.94,67.05
2026-08-23 20:02:26,18.976,0.0539,0.0939,0.0,2.0,11.92,67.13
2026-08-23 20:02:31,15.076,0.0391,0.0651,0.0,1.0,11.77,65.67
2026-08-23 20:02:36,25.508,0.0462,0.0728,0.0,3.0,17.18,72.81
2026-08-23 20:02:41,13.843,0.0645,0.115,0.0,2.0,19.6,70.22
2026-08-23 20:02:46,19.084,0.0399,0.0674,0.0,2.0,8.82,69.21
2026-08-23 20:02:51,20.218,0.0344,0.061,0.0,1.0,14.02,65.39
2026-08-23 20:02:56,19.448,0.0598,0.0964,0.065,4.0,17.2,67.1
2026-08-23 20:03:01,17.351,0.0646,0.0972,0.0,4.0,14.9,66.05
2026-08-23 20:03:06,17.546,0.045,0.064,0.0,3.0,11.66,68.26
2026-08-23 20:03:11,18.153,0.0551,0.0932,0.0,2.0,13.57,66.15
2026-08-23 20:03:16,17.485,0.0584,0.0846,0.0,6.0,15.91,66.66
2026-08-23 20:03:21,21.374,0.0376,0.0572,0.0,2.0,14.08,66.2
2026-08-23 20:03:26,25.737,0.0401,0.0648,0.0,3.0,14.86,67.52
2026-08-23 20:03:31,16.049,0.0573,0.0932,0.0,2.0,14.94,68.14
2026-08-23 20:03:36,13.206,0.0619,0.1014,0.0,5.0,13.43,67.57
2026-08-23 20:03:41,17.691,0.0506,0.0742,0.0,2.0,17.45,71.07
2026-08-23 20:03:46,27.029,0.0362,0.0562,0.0,2.0,13.57,69.62
2026-08-23 20:03:51,15.187,0.0649,0.1068,0.0,5.0,11.98,66.43
2026-08-23 20:03:56,23.737,0.0397,0.071,0.0,2.0,21.69,68.65
2026-08-23 20:04:01,23.872,0.0416,0.0704,0.0,2.0,14.77,66.6
2026-08-23 20:04:06,16.062,0.0484,0.0857,0.0,6.0,7.2,67.21
2026-08-23 20:04:11,19.991,0.0605,0.1032,0.0,0.0,18.76,68.96
2026-08-23 20:04:16,23.699,0.0535,0.0876,0.0,4.0,18.75,69.33
2026-08-23 20:04:21,16.673,0.0491,0.0726,0.0,0.0,16.37,66.83
2026-08-23 20:04:26,17.287,0.0496,0.0827,0.0,3.0,16.89,65.79
2026-08-23 20:04:31,15.964,0.0454,0.0749,0.0,2.0,21.48,68.18
2026-08-23 20:04:36,14.448,0.0506,0.083,0.0,3.0,12.11,68.87
2026-08-23 20:04:41,15.728,0.0197,0.0314,0.0,4.0,15.4,66.72
2026-08-23 20:04:46,13.716,0.042,0.0677,0.0,2.0,20.91,69.63
2026-08-23 20:04:51,18.119,0.0474,0.0727,0.0,8.0,21.54,69.28
2026-08-23 20:04:56,15.305,0.0335,0.0538,0.0,0.0,13.9,66.69
2026-08-23 20:05:01,18.818,0.0489,0.0723,0.0,6.0,21.03,70.26
2026-08-23 20:05:06,12.554,0.043,0.074,0.0,3.0,17.41,70.32
2026-08-23 20:05:11,19.158,0.0626,0.0922,0.0,1.0,19.49,72.14
2026-08-23 20:05:16,20.917,0.0607,0.0871,0.0,1.0,17.31,71.42
2026-08-23 20:05:21,11.022,0.0403,0.0635,0.0,2.0,15.92,66.19
2026-08-23 20:05:26,19.309,0.0435,0.0723,0.0,3.0,21.63,69.85
2026-08-23 20:05:31,22.297,0.0443,0.0697,0.0,5.0,13.41,69.76
2026-08-23 20:05:36,13.766,0.0405,0.0612,0.0,0.0,20.71,67.3
2026-08-23 20:05:41,23.854,0.047,0.0762,0.0,1.0,21.18,68.91
2026-08-23 20:05:46,19.467,0.0374,0.0576,0.0,2.0,19.09,64.24
2026-08-23 20:05:51,15.532,0.0337,0.0597,0.0,3.0,14.78,64.19
2026-08-23 20:05:56,17.805,0.0512,0.0906,0.0,2.0,15.73,64.57
2026-08-23 20:06:01,19.954,0.0513,0.0821,0.0,4.0,11.18,68.78
2026-08-23 20:06:06,18.266,0.037,0.0566,0.0,3.0,13.64,68.87
2026-08-23 20:06:11,19.886,0.054,0.0914,0.0,2.0,16.86,67.45
2026-08-23 20:06:16,14.778,0.0387,0.0547,0.0,2.0,10.72,71.44
2026-08-23 20:06:21,18.593,0.0475,0.0756,0.0,3.0,14.11,69.97
2026-08-23 20:06:26,13.052,0.0532,0.0816,0.0,2.0,20.83,64.8
2026-08-23 20:06:31,17.611,0.0447,0.079,0.0,1.0,14.54,67.66
2026-08-23 20:06:36,14.836,0.0495,0.0696,0.0,3.0,18.1,66.12
2026-08-23 20:06:41,15.426,0.0398,0.0646,0.0,7.0,16.7,68.83
2026-08-23 20:06:46,22.326,0.043,0.073,0.0,3.0,14.08,67.94
2026-08-23 20:06:51,21.82,0.0429,0.0684,0.0,2.0,14.53,66.23
2026-08-23 20:06:56,20.132,0.0375,0.0538,0.0,5.0,15.5,71.39
2026-08-23 20:07:01,14.177,0.0432,0.0773,0.0,1.0,8.85,68.11
2026-08-23 20:07:06,16.893,0.0295,0.0474,0.0,1.0,17.84,67.17
2026-08-23 20:07:11,22.246,0.0401,0.066,0.0,1.0,14.64,67.49
2026-08-23 20:07:16,18.496,0.0422,0.063,0.0,4.0,17.95,71.24
2026-08-23 20:07:21,26.118,0.0424,0.0676,0.0,2.0,16.16,69.82
2026-08-23 20:07:26,19.377,0.0426,0.0669,0.0,3.0,14.51,67.68
2026-08-23 20:07:31,18.672,0.0444,0.0635,0.0,3.0,15.59,66.02
2026-08-23 20:07:36,16.918,0.0498,0.0718,0.0,2.0,15.6,66.33
2026-08-23 20:07:41,18.467,0.0537,0.0932,0.0,0.0,19.43,67.04
2026-08-23 20:07:46,17.466,0.0385,0.0576,0.0,1.0,15.19,69.01
2026-08-23 20:07:51,20.478,0.033,0.0487,0.0,2.0,15.86,69.51
2026-08-23 20:07:56,21.348,0.0346,0.0554,0.0,2.0,11.21,66.55
2026-08-23 20:08:01,15.249,0.0401,0.0685,0.0,0.0,14.86,69.6
2026-08-23 20:08:06,13.341,0.0415,0.0591,0.0,0.0,19.36,66.18
2026-08-23 20:08:11,11.573,0.0373,0.0608,0.0,3.0,16.29,66.78
2026-08-23 20:08:16,19.778,0.032,0.0464,0.0,1.0,11.76,65.1
2026-08-23 20:08:21,14.138,0.0404,0.0572,0.0,6.0,12.08,65.04
2026-08-23 20:08:26,10.465,0.0468,0.0665,0.0,3.0,12.78,66.16
2026-08-23 20:08:31,19.36,0.051,0.0883,0.0,0.0,18.0,67.95
2026-08-23 20:08:36,26.725,0.0394,0.0571,0.0,3.0,17.63,66.01
2026-08-23 20:08:41,17.979,0.0409,0.058,0.0,1.0,5.0,71.0
2026-08-23 20:08:46,20.935,0.0357,0.0563,0.0,3.0,14.76,66.14
2026-08-23 20:08:51,18.286,0.0447,0.0776,0.0,2.0,15.44,68.37
2026-08-23 20:08:56,17.654,0.0365,0.055,0.0,2.0,12.11,70.64
2026-08-23 20:09:01,21.217,0.0507,0.0796,0.0,1.0,13.83,68.19
2026-08-23 20:09:06,16.984,0.0271,0.0384,0.0,5.0,18.99,67.27
2026-08-23 20:09:11,18.936,0.0414,0.0654,0.0,2.0,16.23,68.29
2026-08-23 20:09:16,19.126,0.048,0.0783,0.0,0.0,13.5,66.88
2026-08-23 20:09:21,15.662,0.0468,0.0763,0.0,3.0,14.44,66.0
